date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:45:56	56715/56715	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:55:42%20GMT	https://gramentheme.com/html/gratech/assets/images/team/team-image3.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/team/team-image3.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:56	194679/194679	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2022:30:30%20GMT	https://gramentheme.com/html/gratech/assets/images/choose/choose-image1.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/choose/choose-image1.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:57	4475/4475	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2017:51:12%20GMT	https://gramentheme.com/html/gratech/assets/images/shape/faq-line.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/shape/faq-line.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:59	43221/43221	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:29:46%20GMT	https://gramentheme.com/html/gratech/assets/images/case/case-two-image1.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/case/case-two-image1.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:59	116347/116347	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2022:25:04%20GMT	https://gramentheme.com/html/gratech/assets/images/bg/case-two-bg.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/bg/case-two-bg.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:00	31755/31755	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:29:46%20GMT	https://gramentheme.com/html/gratech/assets/images/case/case-two-image2.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/case/case-two-image2.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:00	43964/43964	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:29:46%20GMT	https://gramentheme.com/html/gratech/assets/images/case/case-two-image3.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/case/case-two-image3.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:00	39814/39814	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:29:46%20GMT	https://gramentheme.com/html/gratech/assets/images/case/case-two-image4.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/case/case-two-image4.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:00	7812/7812	---M--	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2001:00:14%20GMT	https://gramentheme.com/html/gratech/assets/images/testimonial/testimonial-two-image1.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/testimonial/testimonial-two-image1.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:01	9084/9084	---M--	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2001:00:24%20GMT	https://gramentheme.com/html/gratech/assets/images/testimonial/testimonial-two-image2.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/testimonial/testimonial-two-image2.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:01	8477/8477	---M--	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2001:02:40%20GMT	https://gramentheme.com/html/gratech/assets/images/testimonial/testimonial-two-image3.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/testimonial/testimonial-two-image3.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:02	49439/49439	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202024%2022:46:02%20GMT	https://gramentheme.com/html/gratech/blog-details.htm	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/blog-details.htm	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:03	6542/6542	---M--	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2016:08:26%20GMT	https://gramentheme.com/html/gratech/assets/images/blog/admin1.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/blog/admin1.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:03	58391/58391	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:27:10%20GMT	https://gramentheme.com/html/gratech/assets/images/blog/blog-two-grid-image1.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/blog/blog-two-grid-image1.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:04	265109/265109	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2022:31:08%20GMT	https://gramentheme.com/html/gratech/assets/images/faq/faq-image.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/faq/faq-image.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:46:05	4482/4482	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Jan%202024%2015:55:46%20GMT	https://gramentheme.com/html/gratech/assets/images/blog/admin2.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/blog/admin2.png	(from https://gramentheme.com/html/gratech/index-2.html)
